,Keratinocyte_Cornified,Keratinocyte_Granular,Keratinocyte_Spinous,Keratinocyte_Basal,Melanocyte,Fibroblast_Papillary,Fibroblast_Reticular,Endothelial,Pericyte,Sebocyte,Sweat_Eccrine,Sweat_Apocrine,Hair,Hair_Unused,Adipocyte,Langerhans,Macrophage,T_Cell,Mast_Cell,Sensory_Corpuscle
Gene 76,0.0,2.7834591275757314,1.1224110715121534,1.3520165771709582,0.2472931365152183,0.0,0.0,0.47204539771888543,0.00038662197985936495,5.713333340169718,0.005268992687731659,0.17137829618793005,0.0013842434948871376,0.32630662838488494,1.0560190731050407,0.04859520286069558,0.0,0.20421920089856344,0.04273111074243574,0.0
Gene 77,0.004665269240256175,0.002955560763018839,0.7491599007565083,0.37438245688543814,0.981812839324847,0.01193424809360328,0.34173203071841785,0.0,0.0342731851613785,4.380781713826445,0.006693499599200526,0.0004014739004189794,0.1532189198405757,4.280123100384133,0.000114273074925024,0.00601730225218173,0.03273576046016246,0.4069377022471151,0.1428767053686179,0.07077667078340365
Gene 78,1.5639518704447044,0.0001354866138949223,0.04684574171073104,1.925363129748164,0.0002681088532443399,1.2707006148915556,1.0663003269943832,2.814953425438757,0.18732175280173377,4.602843355565982,0.0003012595399898188,0.6516144085382594,0.03659155876171194,0.28845874595796395,0.9398513287966672,0.0004380999122767283,0.38855248427831823,0.04567541575487313,0.6224153363342715,0.017108385012565577
Gene 79,0.002531308744401327,0.027930154572713365,0.0,0.0958755355490819,0.03490725917019747,0.13201315219592896,0.012187423087874742,0.004520989445376879,0.6767108770694714,0.013292791889882569,5.543031229633773,0.0723345122409114,0.0030214046582592957,0.0872040695031171,4.440798203894112,0.013467723345640224,0.004133071016270187,0.11855496008066685,1.7789292025952805,0.3675225701906845
Gene 80,1.2518557207683347,0.025175716389363122,0.3152842037389382,0.825275743206049,0.0005535464809823097,0.5170428056899566,2.2216748650512286,0.0007647166753771817,0.00023124109944039242,0.04467648716844212,5.638219435031774,0.05239116161480354,0.3348956467811072,0.051597037358573246,0.0015184848288520313,0.0,0.04924848903340831,1.806511639009221,0.24892729741422628,0.17608941474937398
Gene 81,0.060248851015958525,0.6631578226899236,0.6628639849020913,0.10632547754683776,0.11470323565924415,0.001599053155198578,1.2019898712360393,1.867301929250297,1.7573385032329556,0.024506858241169643,3.976948897086326,0.11841615789734884,0.0,0.0,0.29737585406982775,0.001644117412396191,0.0037039179350073677,0.052327417135678816,3.8611890489186695,0.06346186137137329
Gene 82,0.0069579648589917185,0.10619564145563873,2.989634795086439,0.05981027237228819,0.05686029133662278,0.5298077589683066,1.3116786558052318,2.9142677913036743,0.09043492030121864,0.4989762149229571,4.277359972131224,0.0,0.00014764660978693582,0.3128500189664989,0.5409263160400652,0.49417488414072075,0.4445182098581153,0.05656126038803381,0.08273800451620388,0.019177522927189022
Gene 83,1.618562339531399,1.0487046952233956,0.04643861294270402,0.00028605742478361935,0.0,0.22380439499601465,0.18312746521852746,2.3583652378866917,0.0006922804852389451,0.2638547341063526,4.621460631046251,0.18428450964164392,0.00055080202267623,0.09908424678014625,0.04149663798470423,1.4770710467864607,0.0,1.1596269130100978,0.23591752796498242,0.0020888342599078968
Gene 84,0.0002767121265698668,0.48240688636850565,0.11745098585897998,1.1184002640794521,0.17192822207944886,0.0001497393290232124,0.0024223242172194724,2.120368532462102,0.05534995429919078,0.23024075877392497,6.157671534942332,0.028551437557035885,0.45764618007382885,0.26615887724795223,0.009394174506557839,1.1573502363875205,0.005421721262754412,0.015478215419160474,0.013733192674688028,0.3882952844238399
Gene 85,0.0359034755216783,0.00023760960088333656,0.18053788793009323,3.4604569540796652,0.0,0.00033211486601806,0.0012536072334757274,0.0,0.0017186907331917182,0.12691484765562333,6.122068035021391,0.44298983703908296,0.0005860496178202017,0.47687312995202596,0.0894204887805796,0.02727527356411762,0.07251515102340311,1.6278123537060958,0.4423562094185183,0.7309264932672056
Gene 86,0.03863496024891774,0.00760559284982452,0.004679187925158721,0.41242372387802484,0.12625607410661124,0.03827012707946643,0.7481350885968313,0.8813457972712807,0.0,0.7154363134531748,0.5993183695176127,3.5682909370376725,0.3012860762070431,0.23814210574268851,0.0022936740266432947,1.4380018649572204,0.03162220021549542,0.017539125183867535,0.0,1.4778281253377195
Gene 87,0.658763998821559,0.009199458690949793,0.002532007649429612,1.1428867373120188,0.020959045500832475,0.0353605733643306,0.8727272215699081,2.4161394882455705,0.000750473985165577,0.42835039705440486,0.0005382984095388734,4.136982154279456,0.3128818466674905,2.061306594334866,2.04302070203318,0.00019570208963810135,0.0,0.46095268253382277,0.002680214537802162,0.0
Gene 88,0.18967037774015455,0.3879513933902403,0.0882075624359203,0.9886680631868426,0.034529278441914155,2.155596374803123,0.06619541267548512,0.8055626674662363,1.9019202071264443,0.05943793395058638,0.03718208598165928,5.464561126347968,0.09468165048407276,0.8089136016861921,0.0,0.047958814572250874,2.8537199760092586,0.4838688770115293,0.04422820097642626,1.6166470308302323
Gene 89,0.0003614398256441973,0.32072585913790747,0.0,0.025452814283528018,0.18968138038447815,2.0767605044127575,0.327090006502621,0.07740126037955408,0.7144950526686721,2.3547092019396896,0.0,3.513023500457888,0.025540034868363325,0.0018305672522131466,0.13254215136122033,0.014026775140149304,0.008584026501489534,0.7710484573159866,0.4077955151794008,0.0593356733649333
Gene 90,0.0019028963105375083,0.0,0.0627574157453446,0.07302662213743928,0.08466752201253885,0.1002797328276163,1.3584271123785818,0.009295389968267898,0.0008198206961478536,0.007761380452853024,0.36403831295823746,8.466294663211512,0.00027954744642528254,0.1278823345528231,0.04945716233461938,3.749007516737168,0.40551932991662565,0.13620253780334537,0.009642180643470305,0.027431170747345565
Gene 91,0.7683572980351255,0.31693937115340043,0.01345328285256857,0.9023098976810253,0.07387879574693586,0.0,2.690866637075917,1.4139303679106279,3.103883113372144,0.021773046344357273,0.018974546454247294,3.1527233948362365,2.1996123216352683,0.4405731491603369,0.012109718516766645,0.00043114543035391187,0.06154959510328014,0.00030578473099548406,0.20200291600333037,0.9102786488045543
Gene 92,1.952215622605995,0.00026419904112958786,2.762258165222652,0.21591360876151022,1.5007334214749388,0.00923199534242878,0.023696143054422775,0.21306616326127703,0.0005460054067313868,2.316185525369621,0.20766584561753404,0.34721592490533154,5.419613810626615,0.35987574457960897,0.0,0.021143808543313585,0.0016207010853669579,0.09149070408940413,0.0,0.11830929919023353
Gene 93,0.0,0.015330460793973207,0.05570284988993518,0.8047856026707301,0.993441446585233,0.0,0.21260452144553948,0.08246385666173327,0.00018636827850353308,0.7144381161983288,0.33285784347766695,1.9605198791386458,4.580325152174016,0.02428221608864962,0.0,0.18880906321170496,0.9006008942961099,0.0239901554519084,0.0,0.09457745018965945
Gene 94,0.009381915683984875,0.0839100754710053,0.5364489894405623,0.12177878621122848,0.008541898629927802,0.1467152572944702,0.8333496720194178,0.001007360846846707,0.030787748934695023,1.928394811195624,0.10124796937343027,0.0,4.326276011463824,0.07689811107305283,0.04308336764183831,3.796516820256718,0.16808084176112767,1.2389931605729099,0.0001226939269000996,0.15091594630077845
Gene 95,0.5622065309329202,0.013722462636824069,0.005578059841328672,0.0004708292002852053,0.01806279999823796,0.004623832885372648,0.011635473033740261,0.0,2.11670357154338,0.0037432817839418873,1.808813660408479,0.00029957389379753677,4.489228487992527,1.4665654629529636,0.2152612886512912,0.01168726328020154,3.796886109346416,0.1694338315033356,0.309271401810867,0.0024352963981940537
Gene 96,0.0,0.0034670049887826557,0.05296962515710441,0.9032537863998199,2.717795103350089,0.07538142165758226,0.8864173051284463,0.0014480244257438339,0.004975740020737274,0.0,0.2734558903794011,0.857358730749116,3.0258030720050244,0.15643117705121803,0.0,0.07551626225331648,0.22981229140942258,0.09828353358162042,1.7383716143475887,0.1940108927157544
Gene 97,0.6239275488851873,0.3471515288994909,1.2612533196889213,1.6660971052319757,1.5699947674187102,0.005067626874365015,0.35148366964753464,1.0977040510896803,0.0017561325429530246,0.3117769344776947,0.3844406249800706,0.11981366777895226,4.428828750560251,0.5013424182570119,0.15115724251471427,0.6312368966496896,0.035446404022010644,0.0020786869701802276,0.0,0.22758432767744907
Gene 98,0.0998037004276891,0.0,2.1265950223980274,0.13554099125270072,1.1707178527239843,0.11729965265425106,0.06318113542396186,0.0,0.12142421431188195,0.5973993211149984,0.0008321169394903699,1.2148014322656029,2.9979636738763946,0.08812086944446813,0.029397759538861805,0.8692964995464567,0.037878744302902126,0.01137167939878344,1.565784215018112,0.0005469389180526842
Gene 99,0.0321505871340284,0.18440321790406292,0.14306091452986888,2.6749497739484913,0.013592819146417762,0.00824788894453154,0.014176470931487564,0.30372936282714785,0.5888883379154856,0.0,0.11245002369704778,0.022431148498441182,0.02149021252762254,5.351228156191745,0.028682866353999203,1.0084470090935636,0.008908216098098989,0.29592399951079223,0.012249281840037343,0.01617032056384499
Gene 100,3.1453876814733563,0.01662682040460722,0.00883812955142778,0.12591333632351742,0.6705453444405366,0.9864856437001922,0.5040735695151738,0.00018181530110577692,0.0391723623624525,2.0120261940414874,0.2999035229417805,0.2840874392541062,0.14369567788061285,3.43053851144673,0.823698207067717,0.00021505323223587727,2.6814609562916574,0.6442610737543086,0.096417719163863,0.15225471662677384
Gene 101,1.1725494232455564,0.2290126048017902,0.0376259337861147,0.13684106971411714,0.8293648816810614,1.921325097025334,0.0003956611519300258,0.005381662354751749,1.4836005569348711,0.8309576986215008,0.03224561414489612,0.008984872456821415,0.007768650777280351,6.497244745718791,0.25633359489119384,0.2779598268260934,0.5933393191384164,0.0,0.5415731915680526,0.15912249592633063
Gene 102,0.001767768785223322,0.010634494180066257,0.002072921507078917,0.00026974509744578424,1.0829408302496712,0.001177361369621784,0.17506544691438441,0.0071960919701664515,0.012620866237291561,0.003882433244673758,0.031255118476727586,0.7037274186957141,0.00947891722584552,3.7426401066799837,2.7675898394045824,0.2859904476071588,2.416645230468148,0.11264603187913762,0.1416017267013219,0.7184550770372387
Gene 103,0.002747833155645859,0.7138323724854565,0.0709480423348941,0.6189405686365108,0.0013683646369422092,0.013233906345348765,0.17575744623890163,0.025738203030759757,0.011322612761233631,1.984312823530745,0.0,0.019768660432482658,0.013250598646411755,4.986628944536432,0.5389541199101251,0.2132760977747563,1.1400878309606326,0.15870470626930636,1.306841173190082,0.10298949457039176
Gene 104,0.26868629197876476,0.43147187421280336,0.08133377937158924,1.8601922802253532,0.2776373044309061,0.7255043047337618,0.01592821530265543,0.6024495063226462,0.023172037653654044,0.011503197729070432,0.0,0.021386580488163595,0.19763697850549433,5.115425654345627,3.478734069425943,0.0,0.0,0.1098560795732022,0.0,0.00013727265027545186
Gene 105,0.023911757746101103,0.199984832739132,0.018390306974382317,0.3220318164439491,0.05550978242748722,0.000779490999408368,0.011096605980632787,1.1406849463821362,0.02812174762630516,0.7469808525479561,1.3114527125043713,0.0016362812352964495,0.33520671138479485,3.9461181140945296,0.1968920418084971,1.2824938734345968,1.0172469646074223,1.6924423021006485,0.000259964497282554,0.9822362357294837
Gene 106,0.5181519287383071,0.2446518039584566,0.4452023227803456,1.0641185034668146,0.0,0.09780279909143262,1.62464426067215,0.17701039587432338,0.015735235337969052,0.00013258446803786884,0.3675586591924991,0.6140359859305431,0.013192025864267522,1.1206060679719254,4.11341961792645,0.0004069386491483363,0.03686355574643699,0.1170339345651057,3.136380121857742,0.9637898151352245
Gene 107,0.013000943292436149,1.1862280675448826,0.0013101317634182496,0.028021502595674357,0.002106989306458422,2.7594607072596995,2.3072710203725286,0.001587696045093424,0.042608886976518406,0.026003724082080775,0.0,0.021537049315021674,1.6383536003106909,0.0175165287844347,3.073642277813501,0.15258304495603955,0.005492477655174981,0.25694765901766287,0.058770566868511384,0.2425302541957716
Gene 108,0.2716266684801954,0.0064646029470699145,0.00013714540868558483,0.9869803802827232,0.0038598166672855357,0.0006231580140627186,0.0,0.6445967691535536,1.435512614371664,0.006106012577962587,2.3552762946528594,0.16133385048681723,0.001649436174124134,1.0929495331134256,4.099969012171781,0.21299927267214983,0.15965129038926018,0.8445447886607486,0.1476867737192671,0.0075584148809147485
Gene 109,0.13004611910808989,2.2964233555547997,0.826055750044341,0.018140584931724848,0.022357785335445902,0.012662745001710711,0.8498298654398464,0.0021350437243520632,0.00010760191193881674,0.0005485229091555946,0.00960896903958615,0.0016549602397836149,1.513273469371125,0.001475749718008878,5.685087377224179,0.012458414585564764,0.035772063300996686,0.013970402838674048,0.005096838168266638,0.0015827652285440288
Gene 110,1.7010138783664615,1.6460003544612163,0.02104082792452876,0.3083611611502439,0.12572900967776135,0.0,0.0012348050303066461,0.13576315245179754,0.6569560450080223,0.1292338401595395,0.12397132603041827,1.4962900799201806,0.8846866674916427,0.8815078004492065,3.0694145605769436,0.0011588407657347345,0.11557621074932398,0.00011741341845932808,0.14271755560279756,0.03783161629174658
Gene 111,0.00054671696091542,0.0012699808067074317,3.059167905337343,0.09150562353069137,0.15225272995155445,0.0,0.17787718138090328,0.004339786884066677,0.223637657357795,0.9493821290026742,0.002353208081016916,0.5364202244844942,0.028190973229982375,0.029881387153248676,5.0650664465072355,0.015228344735050444,0.3536590990682985,0.33530156938230854,0.6417073499115634,0.23943396174847828
Gene 112,0.022407971105004258,0.3751046512467707,0.504136781696546,0.2768143792645623,0.0012716479434342746,2.020965855760137,0.003044431649322833,0.10565679079622335,0.0,0.2441090756975423,0.003163954321644006,0.005948259282997705,0.0,1.2936098612766036,4.235693146135978,0.0075695671291507805,0.9086460494019544,0.32432809800648243,0.01176830860358789,0.30612054582564635
Gene 113,0.079051454733019,0.00019524758762676312,1.005662628015136,1.0035264472811714,0.730524106733071,0.9408367704848746,0.0,0.06698701642693262,0.00010087682192152926,0.06057751648223139,0.34199401684940983,1.4460219320769758,0.045387622889306235,0.10206089373624096,2.1766271837390088,4.1856181538236035,0.002694882788428517,0.00671654178903763,0.1836227501679828,0.1430196209791587
Gene 114,0.13153954902423687,9.746606072424554e-05,0.016550072883814555,0.13221400899832855,2.334806597206916,0.6761172552439465,0.11430427431998463,0.2168897613616415,0.0,0.06900223776504373,0.02362241697093736,3.8067733798903993,0.11863449142838464,0.0015937850602564842,0.004375116831165009,4.433976841612485,0.5440846728717664,0.009835011578298187,0.00829169941493487,0.04045485392945051
Gene 115,1.4495971692940635,0.4461633548092523,0.2528113346622166,0.001475238986641951,2.963757771756163,0.35865244689349457,0.0,0.17521072302485946,0.001190063105089732,0.006673250978468741,0.29935961491907137,0.10770990682201333,1.1937473074768075,2.309506302488179,0.7803935573611441,3.2933299075152362,0.008124634018785121,0.09944158700644558,0.03851974945463228,0.0006732760343444278
Gene 116,0.4490843219125973,0.001489417205172782,0.10666127275637786,0.00012719007040279658,0.25229282351647364,0.2692471829931418,0.20535660642487877,0.0010857912338451952,0.21864737489092095,1.0610406469184455,0.003422167205233844,0.20927738650656774,0.277231092476447,1.9474462942426802,0.016584900696731287,6.734958297693342,0.041571859313096635,0.05818148438504287,0.041310514094486,1.4143868901897707
Gene 117,0.3623355877740352,0.11743841091882118,0.7909856808929812,0.024574069431870856,0.9286322066411967,0.7829602758211824,0.33631943604321574,0.06794765690445631,0.4845306277451724,1.058122492768633,0.12832542446292797,0.05507053176863003,0.0,2.617466967557019,0.9708135321490614,0.04078440627299942,2.981783738780849,0.9458024223176447,0.006052485560066148,0.003841678086163026
Gene 118,1.8612363784747163,0.0015384320111432323,1.9860501134142141,0.0,0.02722992499306731,0.003942249199914498,0.027055437297287224,0.027804430023871982,0.0,9.004224020847567e-05,0.03164203891879774,1.4104813060526653,0.6002607380196633,1.9330638032480048,0.013829462040570638,0.0004145470597611195,2.137297291581489,0.0,0.11434441769957776,0.5541103013497829
Gene 119,1.0216862957991466,1.107966263211367,0.34172661665158993,1.3775955294982993,0.5413381605418742,0.8469574892654307,0.1517549275405367,0.00046125681689136017,2.5333944564047957,0.014575917657584914,0.6818056209106681,0.015676716040238278,0.15564084128769154,0.0,0.03499245040671459,0.23023470751214264,5.039219694404061,0.012769217679269423,0.002490641288631258,0.0574725694657083
Gene 120,0.0006894033846895875,0.047615858739208795,0.8276080809355698,0.21757803112688767,0.012992916407257636,0.003432171094452953,0.7752162521107513,0.6148079268429989,0.004302462363503304,0.0,2.370569780395417,0.94639971730885,0.0027648811250281908,1.698774354298595,1.9817128702750113,0.013636114375687666,2.93093204697992,0.0,0.5917331290988407,0.010735050317657055
Gene 121,0.8347164051704199,0.00026204216847617245,5.945652353421153,0.08223664222424099,0.0172416013936571,0.06006747325682856,0.10704587483456977,0.38110447592515445,0.016652598492266833,0.5604123678409002,0.006554931035000794,0.00176195092723236,0.7663633377738995,0.0057132898730240765,0.0013677570896438185,0.13535952721515412,8.62246896258168,0.008413331589341154,0.294079497804422,0.0
Gene 122,0.003673429879516095,0.4565772423688281,0.0625777630978537,0.17255394938932309,1.0428657820527405,0.00015902647482525178,0.022124031672142722,0.39750004966202773,0.5087069917764935,0.0029965780798375747,0.0,2.5292657208535365,0.00028061798591564636,0.03013952846670558,0.2843393934270091,0.44901377228057265,8.2297348330161,0.39973543799562244,0.23070745348008417,0.3718054778376947
Gene 123,0.00016891488595806558,0.0,0.04683188940107124,1.3506790821178025,0.00012940946753079867,0.9120509807261051,2.5888598568453136,0.05506342647113507,1.5036821555094997,0.047400204021939035,0.00014541047856829334,0.887270288809288,0.536629430643158,0.07228934971134222,0.019934342744989775,0.0,0.016848927455347402,3.674547619356051,1.2774514296506652,2.9439026503261783
Gene 124,0.0021883584704371697,1.3454027847071848,0.00390931352992294,0.1573612971322407,0.007649260789622894,0.008437446339083263,0.10791653520919495,0.29212198014622115,0.0006565968548094775,0.1597700399459226,0.00023548120896834803,0.004919889720393543,1.5933532642345174,0.060611665732108785,0.6359141665903955,0.6170827426265023,0.14812159161986926,6.861305572645678,0.12317133673836761,0.16059820394060922
Gene 125,0.035445770408913,0.0,2.109556281611772,0.024044873589469135,0.00042211082697134265,0.25462082869834857,0.008145795884250458,0.08125086349015949,0.8688885136979109,2.9741661176321674,0.2562818825056782,0.018254489832267875,0.8935216121110718,2.7228829588333467,0.000445358255199984,0.40120162138296306,0.04318146291328355,3.4861546068282037,1.972126206436617,0.08396546848202693
Gene 126,1.2304297575606926,0.00041952036426205514,0.0001290507302700596,0.0945788034599938,0.3406816241266615,0.04265897103249876,3.3791566182131376,1.0122563365136554,0.015497612717601139,0.00022098537877435543,0.015508118852715164,1.9007211025164348,0.264371328736941,0.029384023184569775,0.015547092615756115,0.0016956641462385416,1.2878775680912655,3.689426719493531,0.06856827016912624,0.17155352297257914
Gene 127,0.24639694799046147,0.0,0.9760893642519411,3.9059998224528867,0.017262538586850274,0.06245675561306837,0.0,0.1293622838423757,0.0,0.0005289389778003095,0.40468537863309817,1.336083406935243,0.0009287455557722927,0.09947743564489638,1.221205606721399,0.07062055351402045,0.2487020126402171,4.458155334897015,0.5559941697039736,1.2525569695765468
Gene 128,0.12636410829428282,0.6109181562364945,0.32377661720717177,0.12395564515067657,0.0,0.10096521731766879,0.00014734400666304925,0.039681739442394885,0.5874394700435941,0.0,0.22734170838589005,2.312537610645045,1.8978352230369249,0.00010655849890327506,0.0003061202471624915,0.8220914747309531,0.00014990451360453232,4.411271535976354,0.05251353045925955,0.00011428569818567038
Gene 129,0.053486516142204316,0.00026892857186134103,0.3583709623079448,1.562105690741537,0.018093835130592713,0.2566078713734423,0.0002702558768832476,0.026099160074008344,0.0,0.020399049444383855,0.0500303835080636,0.01775377206203452,0.6598689243298972,0.026874071207521014,0.11295117327426936,0.007101638355449333,0.2910370257117569,3.901838084336981,0.6063318346037779,2.720355079321854
Gene 130,0.07378146049668895,0.00027532300576611725,1.1496291478425835,0.17986256342038393,0.00572066567219968,0.0007696563003495719,1.55633552273306,0.08241719959731965,2.2958935472704134,0.0,0.0,0.0,0.0013581348708679877,0.0003001425590776892,0.42264459231302065,2.4161790969169417,0.4382798963554704,4.992714789800743,0.3940108173105592,2.8461469811611346
Gene 131,0.39456390635634403,0.3467079319302977,0.0028242484065895434,1.5155493438784386,0.0010757445652775498,1.3258259120375682,0.818542129607014,0.002476876636310298,0.01859961093109875,0.4483684161868879,2.4779507777117873,0.5851352829328691,2.182975376297182,0.3705877443691798,0.8238768967692255,0.0001953118808844238,0.6691774797619515,2.5913424936581007,0.00028156531374049675,0.001271198175751749
Gene 132,0.06891531181811299,0.004538489084559982,1.5358869604828176,0.049503029261542784,0.866941376384584,1.7239207057493833,1.5111054288830235,0.002443835360700305,0.0851255416446499,2.4931189670716503,0.008409583147230974,0.14358701278359198,3.0396545860451334,0.00029985578363824405,0.0004307114286762003,0.00578119322383294,0.3798592992799001,4.535498492167291,0.014264437099641418,0.042129617630191435
Gene 133,0.1640947561762919,0.0,0.36557504682757114,0.0012775171258749803,0.37616318832573187,0.08489463666922575,1.7705278629384278,0.0,0.18684098364066998,0.015865584129449255,0.01607759397019126,0.0,1.686351750614411,0.24886825460991296,0.2156187454566085,0.03289391602847204,0.5217134634405984,0.575006414100383,5.889439335549283,0.005247349784638378
Gene 134,0.08937239928467718,0.0,0.047644698865878285,0.11849344820796855,0.08451378321318442,0.8684243196693375,1.9703623604767349,0.0006055736641377148,0.584971001265934,0.04667413001974542,0.3780812438774606,0.017115230800810167,0.0,0.3454206743817266,0.021274597891197136,0.15242427860813273,0.09267483210843182,0.6599084415822725,4.939039229923098,0.4395695915280018
Gene 135,3.11986542556029,0.0012004843133338065,0.7153825942623406,0.0,0.38924021286763366,2.6714752982255887,0.0,0.2973349216817289,0.0029771686814940583,0.6634760713810243,0.0,0.10699018838300799,0.651254681302123,0.4511104127762709,0.23171875490697832,0.27735468095280963,0.13476566701073595,0.024502775539105744,4.419922285030209,0.6159025173878412
Gene 136,0.140731213732824,0.17168662766634832,1.4329041566010308,2.652902536810873,0.20639055312302432,0.26363317196483294,0.03067684127842975,0.3209085977217342,9.558598256026484e-05,0.045803308014423776,0.00030852771090755343,0.00011308849712621704,1.0775733598677917,0.020975238713471296,0.015257499723647974,1.1759627238822985,0.0005674533759974325,0.001909280746805197,3.950718201761461,0.0125460021678088
Gene 137,0.01875720558166603,0.7865486253030644,0.0036384076020131934,0.04433800981462559,1.1370618684292673,0.025649080992442896,0.6141918907965216,0.8247656307985896,0.1339019808220325,0.16391392578336636,0.0006768267061225785,0.10090000075024107,0.020806889425136713,0.0,0.5132297155440717,0.22764528155612448,0.0001333757016826511,0.5780057905556056,3.7872199729378444,1.061990805169639
Gene 138,0.6363800528819237,0.24568737376413194,0.362685269721679,0.006182334909626729,0.24365878746562553,1.5662050665696021,2.9614138729380097,0.0,0.12242483093694888,1.8894484876084343,0.04675958483621733,0.15228753383534585,1.1203980743829989,0.12527378982590004,0.008997133945011846,0.9062827519458854,0.03154567776095117,0.6147033430482145,3.210977457819632,0.16270771686789798
Gene 139,0.10390932018329616,2.9776223021367425,0.0032343755589714102,0.008198064431276929,0.08605272491017309,0.08082952890353726,0.0,0.97447747980344,1.0752534890834318,0.010113814282346164,0.08360562877441917,2.015025866197824,0.42775421906657385,0.14763816172612948,0.40743064680913704,0.0,0.0005258091618375096,0.00013104908397889532,4.495067868008115,0.00013362387768957532
Gene 140,0.001798128765540842,1.6730275764835572,0.0025697614743230516,0.0006687957618622016,0.0019802807601719758,1.747692559298857,0.3411803213703208,0.03544554533007847,1.8140192380197275,0.07260722384895957,0.011802891537166528,0.0014893683876285684,0.10720623799311395,0.006260992390563155,9.084100850791432e-05,0.03995574963641522,0.09555180125308392,1.2837974194392283,0.563029169222399,2.2231785793861496
Gene 141,0.04499680101185859,0.0,0.00013964456256721923,0.0713783019003349,0.727864296048211,0.19907864496370115,0.0870770809292902,0.11448384786145403,0.0458531406212171,0.0,0.8253063609461692,0.09559513162773162,0.00111966219030183,0.0,0.0723878395443892,0.004954127335510352,1.565385104863218,0.13807364596537205,0.000661292960822275,9.538978968851199
Gene 142,0.5657981065281431,0.00011376307607601117,0.0,1.8199400932862835,0.35028834331828207,0.0454769877467137,1.2451659141517688,0.008552542733276729,0.11884699156413056,0.0011985104227974664,1.9819137333055787,0.8169494845942356,0.11448059867734735,0.0004960739214217299,0.5436819319837374,2.8803142026719892,0.043442255771075404,0.0009131416588566712,0.0562127017675629,3.809724209696762
Gene 143,0.0,0.8680309761836658,0.3987330673382146,0.18459855338408032,0.7882731140110786,0.00044712579829813044,0.39685759211865507,0.1880204509394497,1.2496556310669193,0.01280647136726882,1.281753771164379,0.352753936983121,0.6941208266678822,0.005754060457774172,0.20854780628025135,1.8029328922766856,2.1696262851745285,0.08179919889964603,0.9556656926993466,7.726869260458649
Gene 144,0.2296969631067319,0.0,0.5184344265125536,0.0013342462683448857,0.7153693903530224,0.23949592572330702,0.5114719026200343,0.2251332660019067,0.01022509171643771,0.0,0.0018818096258666158,0.17159182947481938,0.00048170324361564485,1.2399826647583905,0.17357077084966832,0.0002105061027959554,3.7291810547916664,0.5698740210346078,1.3565090779172067,6.39847537710783
Gene 145,0.00013548252137802715,0.0,0.06208820622720538,0.4064902239371378,0.3907926409628788,0.18621929485481817,0.03890103830604501,0.7903820553232573,1.1634653821004088,0.0,1.1240819439983307,1.8565435222237179,1.5749629069667945,0.00011436199024270683,0.00536612137273885,0.050034022954638116,0.3285216974956286,0.013833537637553227,0.4020941693933994,4.033879867690113
Gene 146,0.008015002385888237,2.422111260013615,0.0006698530987816854,1.0349817402324903,0.4625822522785879,0.0,0.28803730365142644,0.013989469512019174,0.03487703523602084,0.5840782569455887,1.1570950650926914,1.9102238123103175,0.0,0.0017804037227889208,0.02875613160209632,0.943525684719544,0.058775524558252114,0.018352628784708343,0.09922387534095123,3.552582555301171
Gene 147,0.5694566014145831,0.5769763095497642,0.03711653343602148,0.262315507847066,0.0011890799222240883,0.2991675783447503,0.020833084537165255,0.34102393515770657,1.025875382243492,0.09014606166361466,2.5500906509225305,0.02262595561104984,0.02549148459708028,0.00026202416768771384,0.00489281356911255,0.5164497051123026,0.007003603752571132,0.0012402452568327782,0.2508355789892691,7.401077561406673
Gene 148,0.6078306877756732,3.9310184521786242,0.063495428463966,0.022637074306519067,0.02615824240484541,0.009090009678452573,0.1528026193100965,0.001932472933152828,0.008911436740384837,0.10977164172524558,0.2530594052556007,1.0902693469162725,0.023362934313502948,0.2216287759854841,3.4455808873702134,0.0036572019886584334,0.07697013186686863,0.6583456378002943,0.02603194069473564,4.825252302954889
Gene 149,0.0002541219829421631,0.2555039066928075,0.021548299755153832,0.08241977869651115,0.10990167404247314,1.7914072991346386,0.0002966094962005996,0.31199297619434796,0.16266019495858472,0.19682988951412328,3.185379764693885,1.3080212371978295,0.00024265877316648942,0.795175985721338,0.00041082169698882355,0.0003181283497186716,0.0,0.0961178349731019,0.00034396489934202895,3.257329608019952
