X,Y,Class ID,Class 0,Class 1,Class 2,Class 3,Class 4,Class 5,ProbClass0,ProbClass1,ProbClass2,ProbClass3,ProbClass4,ProbClass5,Minor Axis,Major Axis,Rotation,RNA Concentration,Color_string
755.5395306014007,494.8883605206633,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.800822047623529,6.593950124134396,3.9350761758053614,0.3504033402068457,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
757.46520230925,492.8751680914424,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,8.295493549763862,12.168191753401896,2.7305423895570593,1.01433109896784,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
769.4444404548152,498.2292513716897,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.935344037378151,6.133303684622381,2.6547531864037013,0.5180499242363406,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
781.7438740768561,492.6085765721593,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.876124002221117,6.3474642656005065,3.6053333234743308,0.7087447135122482,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
789.7433677461781,497.18957292086526,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.6793411410803785,6.294665389717219,0.18235648660955997,-0.07848825517942215,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
798.7424754042472,494.33939688817463,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.6272490437977485,6.529322630008691,4.251175037192981,0.8913745070865918,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
811.3245405414281,493.40451555271477,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,4.952392069193638,14.885739197185018,3.21469685813256,0.017930635435912112,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
818.5306273590663,494.14044221287367,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.125319168986704,5.785060160646725,1.6978025897369218,0.49274556637642997,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
831.3532908596153,494.1541332525993,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.657395648810758,7.821387248262089,2.7967126163711633,0.4149258315726455,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
839.7023413489939,491.3736988060446,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.090071881498695,6.456239426362573,0.2631771405304739,1.3017942949049832,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
854.3181132308774,492.45953785272627,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.169332961192192,6.8673513425381465,3.2806366598841885,1.1494463436635836,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
858.5867540490401,494.6152694574407,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.0638763466345456,5.5576778491373595,1.592370123223932,1.0189548737119698,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
869.6936789888977,495.53427668596237,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.92492998693306,6.155918374378302,0.07543921457728305,1.341462116357388,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
881.6891204286446,491.4054512414412,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.998470858447434,7.9581984453903925,1.9382396368948596,0.5744474213312777,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
886.896580741239,494.27258335592757,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.577249062357711,6.302508397913297,5.90962084105904,0.27720053500981684,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
900.545452164466,494.62493039404416,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.742450510703808,6.631618492665273,0.7618178160445893,1.2521565346721348,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
910.2258574315337,495.21205606681434,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.9623606420591475,6.449906069835642,0.6538132161821165,0.8603215202409127,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
917.5377975855464,493.96354976970724,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.5784202202638475,6.52162544839044,2.361305768046339,0.9611350042023801,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
927.8169493974231,493.96384296939846,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.89083402445102,6.081679207805379,1.248696354262211,-0.031135181654706745,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
937.7006830652673,494.11225160809494,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.752604205637135,6.585266055724353,4.233631230476061,0.09575463607761092,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
948.7596986418026,492.0327742786976,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.845954909916287,6.452760113754223,1.4643864500673693,0.9125023734464585,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
957.5088814393644,490.40124694555544,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.903559591049441,12.889906693655531,1.4496169870235482,0.46585194498606175,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
968.5548681778549,494.106090528791,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.8660315332529,6.551586371703425,3.151742970802494,0.7313333232147354,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
982.7663263789326,496.6980183448192,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.966189041874756,6.024596941368627,2.949560416990701,0.4688230484350775,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
987.7398752137217,491.52559037487464,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.992501164683004,13.7452080748912,0.9261309578890662,0.551893143939922,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
684.9019393912415,501.4020924000244,3,0,0,0,1,0,0,0.0,0.0,0.011358190296782105,0.9697114925419145,0.018930317161303507,0.0,6.345983105950164,6.34807355244619,1.663583655214686,1.001992921440693,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
695.4379001218654,504.3758044177276,3,0,0,0,1,0,0,0.0,0.0,0.06477484707898809,0.8272670744560318,0.10795807846498015,0.0,5.596717873630335,6.315761046706067,5.2002114039470095,1.0852805595690738,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
702.9736357870216,498.1056599129132,3,0,0,0,1,0,0,0.0,0.0,0.1200692793394077,0.6798152550949128,0.2001154655656795,0.0,6.150544983530521,6.163027446850894,2.987700630044568,0.9680909061169969,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
714.6841694796472,505.0267088779769,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.387139141318864,6.098043356347745,1.0131616044187968,1.233342675263985,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
726.2513024050133,503.6132324105973,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.870458842525759,8.292700568833338,5.275136292690586,0.9104937030948107,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
735.114872359218,502.1067440960022,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.031838722964178,5.928511660196023,2.2519911311489187,0.7247256073139051,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
742.0862390738127,499.45962685487433,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.765685744598189,6.424119433164922,5.810166534653497,1.1847558933042315,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
758.1366250503315,501.4577439808863,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.609753894280011,8.889228850196675,0.5121725883766198,-0.028699915112373242,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
765.822074085071,502.7397456983875,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.477038055927813,6.045986407663734,2.2118800232020317,0.2160271447401207,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
773.9678781625254,501.9675769157762,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.765222029827289,6.3885310715791075,3.393790626007363,0.7111846753620458,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
782.9246952905542,502.3470209871939,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.240983938058483,6.077097432094813,2.991092993995704,0.9056335812107708,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
794.4718301080403,503.8306786162468,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.7367929628541665,6.309974671252179,0.6152432939987825,0.9907613913861506,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
804.9629654834836,501.66644931953476,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,7.5123712700263745,7.628991839560301,3.241247011841415,1.4194011653411687,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
814.7103053575771,503.7688439496916,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.84078713671854,6.661711237560638,5.405806081856855,0.7393474580816259,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
827.0173577137748,502.9108070076816,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.67607336115987,8.16834899967967,4.35237724945061,1.0796034751967847,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
836.2342502214483,504.07693279943487,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.513617078090162,7.804909203307263,1.5398019471679847,0.9481745228977579,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
847.0825112618253,501.9033092728762,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,4.948803274620524,9.79099680472246,0.2565244878397085,0.1590240815636853,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
853.7905623307392,499.8274167468801,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.710871637532721,6.716919464588347,1.365632360270342,0.6229154924203137,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
865.408954256652,502.52038640871507,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,8.0243312475319,5.694827253962036,3.059830439055688,1.0333307416410706,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
876.7978316545101,502.30137319969657,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.798165173369594,14.236648341393954,0.5031473087938636,1.353019487652072,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
885.1643984700476,501.03504348813044,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.249117436991036,6.11060195299486,4.343829064013013,1.0022308309060923,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
895.2769364352889,501.71395670006626,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.690391789755578,6.72469168936838,5.343507797681976,1.6074580174028807,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
906.4298320055395,500.4623164651815,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.71816067554689,8.51004163902921,2.902545111481202,0.9032405273518876,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
912.3346428027504,500.60356703108624,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.530035320043991,7.364944971822875,3.4348845540632285,0.5567222610249642,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
925.0892700240242,502.13334178112666,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.833676606538022,6.087364567639245,3.990949607444501,1.2051962371359823,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
934.8039084875094,503.56067559656947,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.151112810908405,6.124354474188856,0.47835044970865215,0.6576325422345373,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
948.036738339098,506.6274545216001,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,9.781638377741382,10.94324417044981,5.11783218450175,0.2103644500577333,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
955.2550023445235,505.68013884361085,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,3.3612366595359524,16.036778659008394,0.9745225817563355,0.2003930342144738,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
966.1854867964079,501.5273260500166,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,7.281521485240754,6.858215596647829,4.557230584964208,0.4901472270173567,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
970.2946037448174,505.35255724129394,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.2418537215759375,5.910897662133422,4.76325964988106,0.4021185753274892,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
985.6722391322822,504.06497674855945,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.2755436682270895,5.954198235014233,2.9382640657938013,0.8047433695469625,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
995.1247234707354,501.390239440252,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.853112064493896,6.396470036943626,3.5309327766465284,1.2302360021982208,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
690.5059949232752,512.9123604357392,3,0,0,0,1,0,0,0.0,0.0,0.019564947761959408,0.9478268059681082,0.03260824626993235,0.0,5.915792440018929,6.133240876776308,6.251350834938646,0.5568827391087745,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
701.7217931059389,509.78239522145344,3,0,0,0,1,0,0,0.0,0.0,0.08924032784949236,0.7620257924013536,0.14873387974915395,0.0,6.139451617536945,5.790371824514052,3.6313829115731338,0.9945903546619173,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
710.8240843570948,511.7186547556766,3,0,0,0,1,0,0,0.0,0.0,0.13667618807072793,0.6355301651447255,0.22779364678454656,0.0,5.892821623839955,6.196015011553695,3.881431219364649,0.31497847884452357,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
720.493545493819,509.84586999659774,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.017669135242023,6.3161755253666145,1.8126003165183553,0.5832000516789462,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
727.9180066300901,510.84418727661495,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,7.780064637215494,12.07591852644978,4.963775017291745,0.9317551313145658,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
739.4331979202091,511.16143868824275,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.644160351781594,5.9722133890802835,6.016502154479259,1.6066248885562981,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
748.1246254822098,512.1387918526138,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.949058002866937,6.311837971089763,1.1032069233913102,0.44293932600790636,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
760.8040913512535,514.0510454260908,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,8.557092817784325,10.919508960034687,3.7264780640783055,0.6105569060574809,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
765.2287477100301,509.13737024879293,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,7.411960243948689,12.65734595316434,5.812113742654285,0.7292842749716071,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
782.1217730491056,511.5485303255303,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.949197849905219,5.869714802089168,4.574041076097204,1.048151819513376,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
786.4750430930845,510.00355169906067,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.080403419417321,7.498019555924345,4.295662318305676,0.7103967773246729,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
799.0374430481743,511.14437915557284,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.907491635171528,7.648520146411752,0.1406376576524669,0.7230988157803963,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
811.4293211989707,511.37283096244926,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.121020792444704,5.411516676646797,2.8403705740372476,0.6474718888887032,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
820.7811137174604,510.555760073397,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.215312239786899,6.134716703655812,3.9375367185996706,0.9259815290087452,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
829.00876176659,512.7176262025051,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.841440894458158,8.273364800987126,5.621193331792844,0.964044844238338,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
839.4908643440497,514.6320410727486,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,9.047295084286565,11.074020324546282,5.352624228804134,0.30402963197153937,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
851.9105895361917,512.8920851002193,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.428046074274773,7.277611229418237,6.19521099657001,0.5851913025650889,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
860.1839320414012,514.174939142997,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,7.7045731875593955,12.248687767351436,1.1902494126397059,1.180706066402335,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
870.5811486664765,509.11229146921454,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.688382410219675,6.707843974271981,5.693630057194891,1.0692494423857162,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
877.610568405756,510.87831939702914,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.633908155226355,8.499858367098536,5.444139754707712,0.3698010519029314,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
891.5124113674875,508.8548940610923,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.362251632080184,7.005287092920692,0.028814981290711177,0.7766177333259782,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
900.5056753704949,508.528032994634,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.717650435430907,6.246797519350346,5.570528890458259,0.8155595630831443,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
910.9215397429814,512.5732282466246,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.817334287760568,6.466044636199827,3.211365806365087,0.9411963114991908,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
920.7833975713856,512.6165868398729,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.337041302254655,7.5636346216302135,3.255607185919044,1.3652226188198442,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
930.7305022907317,514.1581726819977,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,7.390466742946653,12.393979445523653,4.966990664660894,1.1760972291731289,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
941.7507241399514,507.07718126283277,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.339159632788881,7.127733226282924,1.52538475597017,1.0505131601260818,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
948.5844633384952,509.42673546445167,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.432676174521187,7.360003746229794,1.4471319628067807,1.332702823630051,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
959.3377525340011,512.899853691568,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.654754711840032,8.91572248041737,0.7263993850788958,0.8039456053697488,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
968.5777036654637,510.9951207039092,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.929512305420816,6.256903944440253,4.9680873071511416,1.4604726494311409,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
982.4127010291619,507.8029912427226,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.374428406973827,5.804286097811026,1.5401892273330464,1.0857156936467651,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
988.8522644249961,511.81492264808077,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.31433098308925,6.534113651764811,1.5799505904394875,0.9446425591580043,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
692.5434710461082,515.8476413172122,3,0,0,0,1,0,0,0.0,0.0,0.025091585775624793,0.9330891045983338,0.04181930962604132,0.0,5.809856312714825,6.378133877700396,3.8340468943014843,0.6844047218378535,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
704.1624517758664,520.4587945049752,3,0,0,0,1,0,0,0.0,0.0,0.08128883105489525,0.7832297838536126,0.13548138509149207,0.0,5.820417722992307,5.562044467483432,0.6690324930510115,1.3800110037983868,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
715.0812022227179,522.2079255975867,4,0,0,0,0,1,0,0.0,0.0,0.1414175076897005,0.6228866461607986,0.23569584614950084,0.0,6.0543850776965416,7.917305608167329,4.565146303719666,0.5102823323186928,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
722.8020893368512,520.6384590139091,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.632581272235196,6.292236817687984,3.857722657021404,0.4568314676386839,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
737.2552843031709,515.5503785193955,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.418462467719645,7.907589632785318,1.705661591897136,1.0596206687607663,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
743.3136595038685,519.0670341009367,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.639578375935035,14.613556202065137,1.091150873842529,-0.029340580996086052,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
755.336785820229,517.3221006995404,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,4.846167773432277,9.826998347994166,3.263003102968816,1.003417441407688,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
763.1648778313186,518.5640165019851,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.274156212716428,5.819884739583139,4.908734351657302,0.23928617834646193,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
777.9395268116565,520.8294642455764,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.014794337273932,6.197484916626448,0.49062229239657273,1.3071924907335193,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
786.951654658943,520.8638898730958,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,4.924937965928423,7.1711519966853015,0.40579453266989784,0.48526447853826,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
797.2874259998874,520.0532567289869,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.960249728353428,6.0986070223091815,6.196770971473376,0.631615814251629,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
