X,Y,Class ID,Class 0,Class 1,Class 2,Class 3,Class 4,Class 5,ProbClass0,ProbClass1,ProbClass2,ProbClass3,ProbClass4,ProbClass5,Minor Axis,Major Axis,Rotation,RNA Concentration,Color_string
959.618736304505,652.5944442338163,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.252367386434974,14.380627385979746,2.426464723792511,0.9778759874868022,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
973.3522471692095,645.4417354627177,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.805186840597276,5.709479726476019,1.6773548799328344,0.655854020977249,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
981.5614616480157,648.5341601176236,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.2286998043540285,6.725606649972694,3.1360507825635615,0.4573298868982595,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
990.2730433484932,647.7612270471669,3,0,0,0,1,0,0,0.0,0.0,0.10362853687956933,0.7236572349878151,0.17271422813261555,0.0,5.49281008966392,6.166549565429881,5.607530618747049,0.8334614884838745,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
696.3187444871121,655.5773944550117,3,0,0,0,1,0,0,0.0,0.0,0.055089395939753885,0.8530949441606563,0.09181565989958981,0.0,5.9872099145273765,6.518078088245941,1.8252040848714848,0.22627142343418233,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
700.287602623161,654.4362471696534,3,0,0,0,1,0,0,0.0,0.0,0.07629227908595605,0.7965539224374505,0.12715379847659342,0.0,5.872031721752943,5.913179278516424,1.8353228664031984,0.86386452665918,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
712.2174848516556,656.3357226230883,3,0,0,0,1,0,0,0.0,0.0,0.14836642153350432,0.6043562092439884,0.24727736922250723,0.0,5.590441095768823,6.154637201183187,1.4375551745264674,-0.2905907847344109,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
723.5762468676725,660.4769910650302,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.18083578384099,13.729866302446673,3.906219228847184,0.2362650398886822,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
733.8989598778353,659.9988122419056,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.179496729105429,6.306813823331077,4.381888585539028,1.0915050061014722,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
744.8432702989047,658.6099013805224,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.002804795067117,6.550009827140194,2.4271323621559295,0.8806160178648357,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
757.6646445324815,657.3010313237512,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.764298503812853,6.060386863494132,2.3322514990680263,0.004558827727942361,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
762.5759752892538,654.5165129492517,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.8424990119949,5.9162052034947115,2.134040357162207,1.0884369603698918,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
775.4647360920245,660.638855779321,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.21560567231664,6.326020754771697,0.9703466613428953,0.7838826296821545,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
784.5759349445079,657.946759877745,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.57742313340314,6.509286928697213,1.565937622298403,0.9964930215270621,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
791.8420394041658,658.4987075247947,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.289278616862756,6.071611115414536,2.3790341142298645,1.0119096453250762,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
808.2300339175366,660.6130938359865,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.549111195848222,6.64337725661814,2.258852815220047,0.12787643489978018,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
815.4244859302911,661.0034216952151,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,4.8290981873101275,14.947253922258568,0.4019252784110823,0.9403854658914265,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
823.8428085778022,657.6186101835415,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.761183231109522,6.024778119153406,4.330221573428658,1.2976561270448486,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
834.1263060558537,656.8754952879233,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.95296758337658,6.688090347523206,4.339838880445632,0.7205510385088936,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
847.2468560532471,657.3225278423151,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.578976030342836,6.246871726227286,4.234374747766978,0.8391172475356578,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
854.8450552714098,656.0067838089234,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,8.88691718467943,11.542084360094943,5.98895677930545,0.6814461009722252,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
864.8925843297535,660.7971418904434,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.98378415779868,6.19540520635391,2.053399592175924,0.4288786415099975,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
873.745472951701,658.5236418582879,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.400584414655328,6.447386457330515,5.5539621012070235,0.8159906753890781,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
885.7177337950042,657.0996558153263,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.972567749680306,7.002810194368666,1.5837221783621114,0.9278840368417143,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
897.1662886088212,658.2037325517632,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.201213624325211,5.917396675240445,0.9907493067606207,0.8258261318459332,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
903.5007644320949,657.4059646466371,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.761578205618339,5.969445928012922,0.08461339463142563,1.5304013563232033,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
910.848105800043,657.6558922590847,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.271408047034127,8.15655820191104,0.344960728251332,0.8910375388282852,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
923.9605546101081,658.4554694524676,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.308845385610556,6.157969799575736,1.9017501790370523,1.319777575916601,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
934.937338574377,660.8537532196782,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.250977155641625,6.58050307365014,0.05894839268688062,0.29225031080363517,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
944.3376336320923,657.5027718553158,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.0786325017365295,5.997582749593005,6.060794630656391,0.8309396472265025,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
957.3030953327709,656.5982220889737,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.407286956251832,6.746253043097134,3.297999485415782,1.1211295599514297,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
965.3234364322468,658.6705008538664,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.332031380183071,5.728550316363844,5.835849488836919,0.16948497627298897,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
976.9359925035083,657.8683444804973,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.202969075224957,6.47152656089234,6.18357700271936,0.9169192560156214,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
984.6614707561088,658.123714992633,3,0,0,0,1,0,0,0.0,0.0,0.11290579292864943,0.6989178855236016,0.18817632154774905,0.0,5.074648982242916,6.5501403105186515,4.828105104975884,0.9775837989907029,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
998.6988200679847,656.907840828501,3,0,0,0,1,0,0,0.0,0.0,0.03682403308118182,0.9018025784501817,0.06137338846863637,0.0,5.2525082789969115,6.307668357821457,5.440032756279268,0.346512044064734,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
686.8471520094598,666.0299624136616,3,0,0,0,1,0,0,0.0,0.0,0.01658562774626171,0.9557716593433021,0.027642712910436188,0.0,6.083608523776262,6.3570053747153,5.4518156222174685,0.8914331875778179,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
689.638353522191,670.728900027616,3,0,0,0,1,0,0,0.0,0.0,0.040107040358242745,0.8930478923780194,0.06684506726373791,0.0,5.855432168076482,6.512430018965435,5.922548003924845,1.3446098611560222,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
704.1595123368451,668.4656631506916,3,0,0,0,1,0,0,0.0,0.0,0.12067588627323071,0.678197636604718,0.2011264771220512,0.0,6.227430227434948,6.187970927994891,2.182749547833121,1.2043629335959267,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
707.4213903654809,664.755956936407,3,0,0,0,1,0,0,0.0,0.0,0.13376387732449746,0.6432963271346734,0.2229397955408291,0.0,5.914683852667224,6.2877963917840125,3.8043145860774636,0.43713432455841167,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
718.2109319294651,664.2744385725015,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.753842447462154,8.544685143258803,3.4672158161391944,0.7347454228414324,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
730.1072725219749,664.588236456594,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.920268146051617,6.519670818916207,1.2363928729504228,0.33298591251992266,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
742.928834775655,670.7104547246074,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,4.816469329700256,6.654352839275248,3.5438728455443718,0.931894946261077,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
752.8426838623527,665.2282264796547,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.060619882062931,13.197318316013257,0.7833652349316047,0.8203596596044561,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
761.565970683709,665.347525370153,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.721621884838833,5.875304463990093,5.7532471445155515,0.7829918459468495,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
773.1253385542586,665.5738532061466,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.015534072237293,6.208809763530815,2.5820174723178835,0.3877278376509412,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
780.4742548990735,665.1419278221009,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.706708080660956,6.535337610228152,1.624314105387764,0.48992701218753565,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
789.2678368284656,665.8487895625352,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.2594515939561175,7.860677932648192,2.0360855872885395,0.5243452916448659,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
798.84222771049,670.594119956997,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,8.945204514024775,11.163020027342581,3.320889202737009,0.6963039694866222,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
809.0270598362731,666.2034666435723,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,8.467563619587729,11.843542860461895,5.9279446951959365,0.42194365372613724,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
821.6582119952875,669.211676568124,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,4.994533594989493,6.7173191995766555,0.37031872107999253,1.3376696832912591,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
829.1344790622111,667.5345931840652,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.739510932351815,8.335299321621681,0.04663569813699652,0.2846601910453361,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
838.871323518511,666.9767682903688,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.806210758893208,6.025666144901889,0.8799791167121773,0.35061167096590373,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
848.3288169223775,668.4488746864117,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.741409868832775,5.894625295122683,3.259273794445129,0.5574864727493318,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
857.926394284337,666.0762528774,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,7.276377256122306,12.40045109930419,5.367651816073492,0.866038792469996,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
867.5301318130573,665.0346036972591,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.302701019570119,6.640443907820327,3.8513124533257352,0.7039056333726589,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
880.9348508899826,664.8747750942604,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.87210322958856,6.674613059804375,2.3755100793287864,0.6365904844118713,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
889.1563907076106,669.1139208865965,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.856811489486242,8.193169722112412,6.0224960290458185,0.1467089822255775,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
901.6890257364676,665.7683525579872,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.869191001397212,7.212190988997499,4.767778142260787,0.9092312826711413,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
911.7309580233676,668.2978961457951,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.750951064558369,5.875537039242985,3.703318589876036,1.2320293908913804,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
920.2492836983176,669.7631339679293,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.86967087342208,7.988674735643559,0.6362247239036083,0.9106341004842934,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
930.7188461740061,668.8063123724979,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.870127872616081,7.531902609830514,2.9136696822339547,1.5618854332704544,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
943.731657293923,666.9826904808154,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.084621774904907,5.403947208323659,4.821551654289957,0.11832181796725594,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
950.9684128216288,665.6404717864857,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.850906778133473,7.49590669852309,1.9967055919423244,0.6231132926720255,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
960.9459553225182,669.7686137566009,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.922024215835524,6.477740983778618,5.769851906423738,0.881961397471287,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
971.0326586640499,668.4638295647109,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.964918578036527,7.458648156330488,5.510436536001631,0.8959638428884715,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
978.3127367076619,666.9616121901233,4,0,0,0,0,1,0,0.0,0.0,0.1295779570196522,0.6544587812809275,0.21596326169942032,0.0,6.65845441854469,8.074740853370471,2.7785046369416353,0.06472154524030926,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
989.46241042314,666.903187697388,2,0,0,1,0,0,0,0.0,0.0,0.06720542870353655,0.8207855234572358,0.11200904783922759,0.0,6.1718634550266955,12.619378843750834,2.0430395356444255,0.09758323479796516,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
685.8147561562067,677.3954948967862,3,0,0,0,1,0,0,0.0,0.0,0.028393002420944218,0.9242853268774821,0.0473216707015737,0.0,5.297985009972218,6.2990128165322306,3.287314995267543,1.3653632267015476,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
696.6042628835578,674.2353892369672,3,0,0,0,1,0,0,0.0,0.0,0.08594339134695798,0.7708176230747787,0.1432389855782633,0.0,5.366347193747461,6.169969438303819,5.38081633759593,0.9793579698659183,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
705.7539252634373,673.3432621324316,4,0,0,0,0,1,0,0.0,0.0,0.13754475317795598,0.6332139915254508,0.22924125529659328,0.0,5.744976699853542,8.89060026544804,3.194993489189941,1.4299907921380586,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
715.2399532500227,676.2962153581507,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.399845030973474,6.118829274099169,0.7713389718460415,1.0093702140383616,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
727.9453831261457,674.9044043352484,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,8.82592290579313,11.676646215329166,2.8775254573307834,1.1543495136680109,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
733.5863931368964,672.2321660172123,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.553242369027295,8.37669169306024,6.141409791983448,1.3982312235313368,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
744.9261131129052,672.6661751699169,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.326172736623734,13.057941495771077,3.6620139665757483,0.5824718782134466,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
753.2504418604987,673.2751283423885,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.2501301753275325,6.817424563748204,1.088146899445486,0.5101504732716658,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
764.5973942655527,673.6338025973611,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.393532166428942,6.0914453907381345,4.4279517759403335,0.2045446635199646,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
774.6263482520758,676.8934555813022,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.944417716744132,6.3784822215950445,5.503839790116974,0.270546885029766,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
787.5828876143623,678.271519372286,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.231281693674286,9.180296280592481,2.373628117242266,0.16075439030522498,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
793.0454925511948,677.0087213281017,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.506791078878607,6.819293242553008,4.224644765239435,0.5432823738445512,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
804.3154556334006,676.1880649750794,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.843349955119077,6.371395795641518,0.4829945614080067,0.2636000542093158,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
816.2132721983826,674.7940754189314,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.343233368690793,6.4183437393381615,1.1229590147171082,0.24947849653282933,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
826.3890462642372,674.937418587204,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.582392088606955,6.747664118147798,3.054765670837364,0.5583386264238814,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
829.222248156696,675.4170051251841,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.841232443668572,6.695327736356775,1.2709388082226278,1.3867738020791087,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
845.5152039303628,673.6793427645194,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.561600485447692,6.161362600089697,3.9030379465695813,1.1078875061668196,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
856.7928786189766,675.8917319590555,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.700123584170146,6.358446043655168,5.46607697066892,0.9516599786177311,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
865.0188904969375,674.7058922061459,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.731535827398723,7.351818400951665,3.818193184625937,0.8330408409237673,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
875.492943863551,676.2063350137033,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.968366095614933,6.805234886390978,0.5247456287073569,0.8618191835000313,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
885.1300355853635,675.3799346538187,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.774967371731742,13.805603785529843,5.364073274333164,0.9964175631986005,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
894.2725461987427,675.5329167948893,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,8.219113799707552,11.130293596694559,4.833796167456166,0.9373580008477974,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
903.6141197081324,671.7237172018298,2,0,0,1,0,0,0,0.0,0.0,0.15,0.6,0.25,0.0,6.97568594506842,12.561819717396494,0.06502887260237364,0.4010724381478526,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
912.1054173954591,672.5348493416443,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.949944109014084,5.911023874614735,5.105026116751296,1.394204027037979,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
925.85559011928,672.1330687359634,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.302024004859122,6.3363289702214205,3.1684815657614265,0.15782600262019353,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
936.3475022468658,674.3830680848567,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.584235502823014,7.773203941787676,1.0769701091608042,1.1242537762338098,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
943.5611658172777,675.6040010530583,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,5.906024871490317,8.752241849288405,4.906688230725581,0.5424712906435144,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
955.7306055331551,675.3629838526173,3,0,0,0,1,0,0,0.0,0.0,0.15,0.6,0.25,0.0,5.815513547654184,6.131130703207614,3.5779446499175998,0.7891083713488221,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
961.6742209656284,676.385026203436,4,0,0,0,0,1,0,0.0,0.0,0.15,0.6,0.25,0.0,6.228399120960803,7.397214155595269,3.4136786977554157,0.5403068580444651,"(np.float64(0.17254901960784313), np.float64(0.6274509803921569), np.float64(0.17254901960784313), np.float64(1.0))"
973.7016976949045,678.9411312971889,2,0,0,1,0,0,0,0.0,0.0,0.13073366284460416,0.6513768990810554,0.2178894380743403,0.0,5.547447233444797,14.603058381164228,2.949394743667402,0.8372099858987566,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))"
983.9028050306342,675.7640218105554,3,0,0,0,1,0,0,0.0,0.0,0.07940517987833219,0.7882528536577809,0.132341966463887,0.0,6.0389936770608355,6.513392745647955,1.5654764244045303,0.47531993678127504,"(np.float64(1.0), np.float64(0.7333333333333333), np.float64(0.47058823529411764), np.float64(1.0))"
